UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO;DATA ATUALIZAÇÃO;CENSO;ESTADO;REGIÃO;CAPITAL;PAÍS
ES;32;2900;Itarana;12.452;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3007;Iúna;27.846;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3056;Jaguaré;28.911;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3106;Jerônimo Monteiro;11.627;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3130;João Neiva;15.431;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3163;Laranja da Terra;11.068;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3205;Linhares;171.265;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3304;Mantenópolis;12.259;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3320;Marataízes;46.198;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3346;Marechal Floriano;19.594;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3353;Marilândia;12.975;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3403;Mimoso do Sul;24.769;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3502;Montanha;18.851;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3601;Mucurici;5.467;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3700;Muniz Freire;18.169;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3809;Muqui;15.736;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;3908;Nova Venécia;48.220;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4005;Pancas;18.923;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4054;Pedro Canário;21.343;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4104;Pinheiros;23.674;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4203;Piúma;21.124;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4252;Ponto Belo;6.486;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4302;Presidente Kennedy;14.718;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4351;Rio Bananal;19.035;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4401;Rio Novo do Sul;11.017;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4500;Santa Leopoldina;15.830;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4559;Santa Maria de Jetibá;46.523;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4609;Santa Teresa;25.755;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4658;São Domingos do Norte;8.588;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4708;São Gabriel da Palha;34.198;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4807;São José do Calçado;10.875;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4906;São Mateus;122.386;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;4955;São Roque do Canaã;10.594;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;5002;Serra;546.405;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;5010;Sooretama;27.255;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;5036;Vargem Alta;22.285;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;5069;Venda Nova do Imigrante;23.964;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;5101;Viana;71.443;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;5150;Vila Pavão;8.890;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;5176;Vila Valério;14.764;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;5200;Vila Velha;493.242;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
ES;32;5309;Vitória;331.785;25/12/2022;2022;Espirito Santo;Sudeste;Vitória;Brasil
RJ;33;100;Angra dos Reis;181.228;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;159;Aperibé;10.893;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;209;Araruama;126.726;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;225;Areal;11.765;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;233;Armação dos Búzios;39.033;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;258;Arraial do Cabo;31.030;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;308;Barra do Piraí;91.025;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;407;Barra Mansa;166.654;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;456;Belford Roxo;446.731;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;506;Bom Jardim;28.166;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;605;Bom Jesus do Itabapoana;35.797;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;704;Cabo Frio;214.057;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;803;Cachoeiras de Macacu;53.887;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;902;Cambuci;14.245;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;936;Carapebus;13.360;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;951;Comendador Levy Gasparian;8.769;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1009;Campos dos Goytacazes;474.667;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1108;Cantagalo;19.443;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1157;Cardoso Moreira;12.686;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1207;Carmo;17.149;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1306;Casimiro de Abreu;45.570;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1405;Conceição de Macabu;20.814;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1504;Cordeiro;20.843;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1603;Duas Barras;11.102;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1702;Duque de Caxias;782.799;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1801;Engenheiro Paulo de Frontin;11.822;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1850;Guapimirim;50.409;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1876;Iguaba Grande;27.651;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;1900;Itaboraí;231.004;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2007;Itaguaí;132.867;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2056;Italva;13.729;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2106;Itaocara;22.989;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2205;Itaperuna;99.300;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2254;Itatiaia;30.766;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2270;Japeri;96.595;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2304;Laje do Muriaé;6.767;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2403;Macaé;262.692;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2452;Macuco;5.446;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2502;Magé;248.208;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2601;Mangaratiba;38.953;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2700;Maricá;223.938;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2809;Mendes;17.461;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2858;Mesquita;168.849;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;2908;Miguel Pereira;26.301;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;3005;Miracema;26.644;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;3104;Natividade;14.938;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;3203;Nilópolis;150.281;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;3302;Niterói;523.664;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;3401;Nova Friburgo;204.625;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;3500;Nova Iguaçu;819.134;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;3609;Paracambi;41.146;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;3708;Paraíba do Sul;41.786;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;3807;Paraty;50.592;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;3856;Paty do Alferes;29.390;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;3906;Petrópolis;304.758;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;3955;Pinheiral;24.553;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4003;Piraí;27.996;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4102;Porciúncula;16.958;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4110;Porto Real;20.375;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4128;Quatis;12.646;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4144;Queimados;139.194;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4151;Quissamã;21.749;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4201;Resende;128.460;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4300;Rio Bonito;55.068;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4409;Rio Claro;18.544;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4508;Rio das Flores;9.387;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4524;Rio das Ostras;149.562;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4557;Rio de Janeiro;6.625.849;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4607;Santa Maria Madalena;9.704;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4706;Santo Antônio de Pádua;40.870;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4755;São Francisco de Itabapoana;44.939;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4805;São Fidélis;38.711;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;4904;São Gonçalo;929.446;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5000;São João da Barra;36.518;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5109;São João de Meriti;393.773;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5133;São José de Ubá;7.070;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5158;São José do Vale do Rio Preto;22.125;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5208;São Pedro da Aldeia;102.290;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5307;São Sebastião do Alto;7.707;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5406;Sapucaia;18.585;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5505;Saquarema;88.755;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5554;Seropédica;85.359;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5604;Silva Jardim;21.509;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5703;Sumidouro;18.286;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5752;Tanguá;31.169;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5802;Teresópolis;189.036;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;5901;Trajano de Moraes;10.303;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;6008;Três Rios;76.789;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;6107;Valença;72.264;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;6156;Varre-Sai;10.209;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;6206;Vassouras;38.081;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
RJ;33;6305;Volta Redonda;270.543;25/12/2022;2022;Rio de Janeiro;Sudeste;Rio de Janeiro;Brasil
SP;35;105;Adamantina;34.357;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;204;Adolfo;4.339;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;303;Aguaí;31.561;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;402;Águas da Prata;7.075;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;501;Águas de Lindóia;18.859;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;550;Águas de Santa Bárbara;7.118;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;600;Águas de São Pedro;3.097;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;709;Agudos;37.525;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;758;Alambari;6.086;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;808;Alfredo Marcondes;4.458;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;907;Altair;3.383;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;1004;Altinópolis;16.845;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;1103;Alto Alegre;3.837;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;1152;Alumínio;17.170;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;1202;Álvares Florence;3.881;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;1301;Álvares Machado;27.361;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;1400;Álvaro de Carvalho;4.716;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;1509;Alvinlândia;2.893;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;1608;Americana;243.674;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;1707;Américo Brasiliense;31.996;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;1806;Américo de Campos;5.790;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;1905;Amparo;69.952;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;2002;Analândia;4.577;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;2101;Andradina;59.464;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;2200;Angatuba;23.928;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;2309;Anhembi;5.659;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;2408;Anhumas;4.005;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;2507;Aparecida;32.927;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;2606;Aparecida d'Oeste;4.030;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;2705;Apiaí;24.978;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;2754;Araçariguama;22.673;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;2804;Araçatuba;213.929;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;2903;Araçoiaba da Serra;32.922;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3000;Aramina;5.419;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3109;Arandu;6.654;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3158;Arapeí;2.469;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3208;Araraquara;250.304;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3307;Araras;131.300;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3356;Arco-Íris;2.044;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3406;Arealva;8.079;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3505;Areias;3.616;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3604;Areiópolis;9.805;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3703;Ariranha;7.595;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3802;Artur Nogueira;55.352;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3901;Arujá;97.595;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;3950;Aspásia;1.860;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;4008;Assis;100.447;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;4107;Atibaia;171.672;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;4206;Auriflama;13.432;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;4305;Avaí;4.553;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;4404;Avanhandava;11.257;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;4503;Avaré;92.659;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;4602;Bady Bassitt;26.991;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;4701;Balbinos;3.886;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;4800;Bálsamo;9.598;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;4909;Bananal;9.690;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;5005;Barão de Antonina;3.533;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;5104;Barbosa;5.623;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;5203;Bariri;31.584;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;5302;Barra Bonita;34.430;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;5351;Barra do Chapéu;5.135;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;5401;Barra do Turvo;7.318;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;5500;Barretos;119.427;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;5609;Barrinha;32.465;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;5708;Barueri;342.613;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;5807;Bastos;21.516;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;5906;Batatais;59.342;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;6003;Bauru;388.686;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;6102;Bebedouro;75.709;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;6201;Bento de Abreu;2.606;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;6300;Bernardino de Campos;11.623;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;6359;Bertioga;64.018;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;6409;Bilac;7.310;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;6508;Birigui;118.365;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;6607;Biritiba Mirim;30.195;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;6706;Boa Esperança do Sul;12.722;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;6805;Bocaina;11.265;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;6904;Bofete;9.943;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7001;Boituva;64.799;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7100;Bom Jesus dos Perdões;24.365;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7159;Bom Sucesso de Itararé;3.585;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7209;Borá;877;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7308;Boracéia;4.720;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7407;Borborema;13.366;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7456;Borebi;2.722;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7506;Botucatu;145.272;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7605;Bragança Paulista;181.556;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7704;Braúna;5.358;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7753;Brejo Alegre;2.561;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7803;Brodowski;25.334;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;7902;Brotas;23.751;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;8009;Buri;20.038;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;8108;Buritama;17.203;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;8207;Buritizal;4.253;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;8306;Cabrália Paulista;4.299;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;8405;Cabreúva;45.941;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;8504;Caçapava;96.530;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;8603;Cachoeira Paulista;32.390;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;8702;Caconde;16.947;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;8801;Cafelândia;16.478;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;8900;Caiabu;3.712;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;9007;Caieiras;98.600;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;9106;Caiuá;5.437;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;9205;Cajamar;101.500;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;9254;Cajati;28.834;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;9304;Cajobi;9.129;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;9403;Cajuru;23.845;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;9452;Campina do Monte Alegre;5.992;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;9502;Campinas;1.170.247;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;9601;Campo Limpo Paulista;81.355;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
SP;35;9700;Campos do Jordão;45.177;25/12/2022;2022;Sao Paulo;Sudeste;São Paulo;Brasil
